District,Type,Latitude,Longitude,Subtype,Date,Time,Misdemeanor/Felony,Week
Queens North,Petit Larceny,40.7270399,-73.8536999,From Store Shopl..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7293068,-73.8628538,From Store Shopl..,03/03/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7293068,-73.8628538,From Store Shopl..,03/02/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7297775,-73.7519766,From Auto,02/29/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7303320,-73.7553805,From Auto,02/29/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7345411,-73.8617194,Of Vehicle Acces..,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7348166,-73.8608100,From Building Un..,03/02/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7376299,-73.8959400,From Building Un..,03/02/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7383702,-73.8600701,Check From Mailb..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7385197,-73.8684601,From Auto,03/01/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7449349,-73.9325806,From Open Areas,03/01/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7492468,-73.7764730,From Open Areas,03/06/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7507298,-73.8731197,From Building Un..,03/03/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7515269,-73.8356621,From Store Shopl..,03/04/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7515269,-73.8356621,From Store Shopl..,03/01/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7563497,-73.9134099,From Store Shopl..,02/29/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7564103,-73.8427987,From Building Un..,02/29/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7565365,-73.8760577,From Building Un..,03/04/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7585429,-73.8296252,From Store Shopl..,03/03/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7602302,-73.8409600,From Auto,02/29/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7650963,-73.9250562,From Open Areas,03/01/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7676428,-73.9207855,Of Bicycle,03/01/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7787882,-73.9001513,Of Vehicle Acces..,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7892202,-73.8390798,From Auto,03/03/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7000137,-73.9029531,From Open Areas,03/01/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7097001,-73.8749000,From Auto,03/04/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7138275,-73.9208554,From Store Shopl..,03/06/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7195366,-73.8398106,Of Vehicle Acces..,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7329030,-73.8863698,From Building Un..,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7337501,-73.8643334,From Store Shopl..,03/06/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7337501,-73.8643334,From Store Shopl..,03/06/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7337501,-73.8643334,From Store Shopl..,03/04/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7337501,-73.8643334,From Store Shopl..,03/04/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Building Un..,03/06/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Building Un..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Building Un..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Store Shopl..,03/05/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Building Un..,03/05/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Store Shopl..,03/05/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Store Shopl..,03/03/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7341303,-73.8691802,From Store Shopl..,03/01/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/03/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/02/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,03/01/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Auto,02/29/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7342280,-73.8720497,From Store Shopl..,02/29/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7409013,-73.9522677,Of License Plate,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7409013,-73.9522677,Of License Plate,02/29/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7418079,-73.9054598,By Check Use,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7444823,-73.9114870,From Building Un..,03/06/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7449626,-73.7916600,From Open Areas,03/01/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7462239,-73.8775475,Of Vehicle Acces..,02/29/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7497325,-73.8843106,From Building Un..,03/01/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7514299,-73.8199899,Of License Plate,02/29/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7522600,-73.8681999,Of Bicycle,02/29/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7524847,-73.7561068,From Building Un..,03/05/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7535703,-73.8553803,Of Vehicle Acces..,03/04/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7536702,-73.8736602,From Auto,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7557574,-73.7393311,From Auto,03/05/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7557576,-73.8834975,From Building Un..,03/05/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7569682,-73.9073681,From Building Un..,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7575098,-73.8291402,From Building Un..,03/05/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7580013,-73.8577262,Of Vehicle Acces..,03/06/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7610201,-73.8882601,Of License Plate,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7614298,-73.8656203,From Auto,03/01/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7623203,-73.9151600,From Store Shopl..,03/01/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7639455,-73.9226738,By False Promise,03/02/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7653463,-73.8278683,From Building Un..,03/04/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7729499,-73.7956502,From Building Un..,03/03/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7010902,-73.8908397,From Store Shopl..,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7011499,-73.8902403,From Auto,03/04/16,20:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7094097,-73.9163999,Of License Plate,03/01/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7250732,-73.8825937,Of Bicycle,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7302040,-73.8875527,From Building Un..,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7322997,-73.8582603,Of Bicycle,02/29/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7328402,-73.8547003,By Credit Card U..,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7358321,-73.7465046,From Store Shopl..,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7366402,-73.8658152,From Store Shopl..,02/29/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7413998,-73.8848001,From Building Un..,03/04/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7418397,-73.8809662,From Store Shopl..,03/01/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7434503,-73.7909503,From Open Areas,03/04/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7452299,-73.8807499,From Building Un..,03/02/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7472201,-73.8153798,From Building Un..,03/01/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7549503,-73.8538300,From Auto,03/06/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7555397,-73.8853700,From Open Areas,03/03/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7595697,-73.8301400,From Store Shopl..,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7600785,-73.8592661,Of Vehicle Acces..,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7604648,-73.8265382,From Building Un..,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7608209,-73.9019342,Of Bicycle,03/01/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7631498,-73.8857999,From Auto,03/06/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7634170,-73.9405228,From Building Un..,03/04/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7687603,-73.8915599,From Building Un..,02/29/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7719099,-73.9301998,From Auto,03/01/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7730345,-73.9215303,From Building Un..,03/01/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7005150,-73.8979588,From Building Un..,03/01/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7029697,-73.8682401,Of License Plate,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7131218,-73.9097194,By Acquiring Los,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7177284,-73.8732044,By False Promise,03/06/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7383587,-73.8600774,From Store Shopl..,02/29/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7383587,-73.8600774,From Store Shopl..,02/29/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7396201,-73.8607702,From Auto,02/29/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7407095,-73.8130960,By False Promise,03/01/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7424002,-73.8818798,By Credit Card U..,02/29/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7446298,-73.8678103,Of License Plate,03/06/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7449810,-73.7486301,Of Vehicle Acces..,03/03/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7454766,-73.9044492,From Store Shopl..,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7485828,-73.8953300,From Open Areas,03/03/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7519998,-73.8359899,From Open Areas,02/29/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7541999,-73.9327902,Of Vehicle Acces..,02/29/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7558200,-73.9033999,Check From Mailb..,03/02/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7566384,-73.8287974,From Store Shopl..,03/04/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7595869,-73.8649559,By False Promise,03/06/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7601257,-73.8278968,From Store Shopl..,03/06/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7601257,-73.8278968,From Store Shopl..,03/05/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7601257,-73.8278968,From Store Shopl..,03/05/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7605098,-73.7675299,Of License Plate,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7632494,-73.8848640,From Auto,02/29/16,04:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7653348,-73.7719071,From Store Shopl..,03/04/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7653348,-73.7719071,From Store Shopl..,03/03/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7678862,-73.9235156,From Building Un..,03/03/16,10:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7816487,-73.8366768,From Store Shopl..,03/06/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7005175,-73.8983374,From Store Shopl..,03/02/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7044076,-73.8939039,Of Vehicle Acces..,03/04/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7092535,-73.8701077,From Store Shopl..,03/03/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7311597,-73.8923297,Of License Plate,03/04/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7393350,-73.7594053,Of License Plate,02/29/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7438701,-73.8257003,Of Vehicle Acces..,03/01/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7494497,-73.8871001,From Building Un..,02/29/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7498689,-73.8626910,From Auto,03/02/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7545972,-73.9115296,From Building Un..,02/29/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7570439,-73.8713296,From Auto,02/29/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7570785,-73.8560156,From Auto,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7575116,-73.8291440,From Store Shopl..,03/06/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7588892,-73.8716519,By Check Use,03/02/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7665803,-73.8173884,From Store Shopl..,03/02/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7710209,-73.9136027,From Auto,03/02/16,06:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7787802,-73.9144352,From Building Un..,03/01/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7815763,-73.7843326,From Building Un..,03/04/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.6987600,-73.8972603,From Auto,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.6992797,-73.9047799,From Auto,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.6998201,-73.8867702,From Auto,03/04/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.6999402,-73.9118099,From Store Shopl..,03/04/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7000501,-73.9069397,From Auto,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7123062,-73.8893892,From Open Areas,03/06/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7174101,-73.9193100,Of License Plate,03/05/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7300701,-73.8623701,From Store Shopl..,03/06/16,23:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7300701,-73.8623701,From Store Shopl..,03/03/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7353500,-73.8858602,From Auto,03/03/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7381185,-73.8735662,Of Bicycle,03/01/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7390597,-73.8628562,Of License Plate,02/29/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7436245,-73.8734852,From Building Un..,02/29/16,13:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7458898,-73.8640103,From Auto,03/06/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7466703,-73.8913903,From Auto,03/01/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7500398,-73.8815197,From Store Shopl..,02/29/16,14:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7524866,-73.8268878,By Acquiring Los,03/02/16,00:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7533018,-73.9125695,From Store Shopl..,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7553913,-73.9318197,Of License Plate,03/01/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7571791,-73.8339565,From Store Shopl..,03/04/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7571791,-73.8339565,From Store Shopl..,03/03/16,17:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7571791,-73.8339565,From Store Shopl..,03/02/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7589702,-73.8298302,From Building Un..,03/05/16,11:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7627200,-73.9269798,From Auto,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7685481,-73.9089994,From Auto,03/01/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7690334,-73.7990257,From Open Areas,03/03/16,12:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7694899,-73.9148603,From Building Un..,02/29/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Petit Larceny,40.7702999,-73.7931798,From Open Areas,03/01/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7218800,-73.8463902,Unclassified,03/03/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7443941,-73.9139625,Unclassified,03/01/16,07:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7447398,-73.8648824,Unclassified,03/06/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7478276,-73.8820693,Unclassified,03/06/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7526697,-73.9363997,Unclassified,03/05/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7536957,-73.9287753,Unclassified,03/04/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7548056,-73.9440186,Strangulation 1s..,03/01/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7548084,-73.8748221,Unclassified,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7548084,-73.8748221,Unclassified,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7595697,-73.8301400,Unclassified,02/29/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7600785,-73.8592661,Unclassified,03/05/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7616912,-73.9416204,Unclassified,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7694899,-73.9148603,Unclassified,03/06/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7134297,-73.8822902,Unclassified,03/06/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7429098,-73.8828199,Unclassified,03/06/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7457338,-73.8621144,Unclassified,03/05/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7475367,-73.8848449,Unclassified,03/06/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7498689,-73.8626910,Unclassified,03/06/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7526682,-73.8763128,Unclassified,02/29/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7545902,-73.9115303,Strangulation 1s..,03/05/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7589803,-73.9432897,Unclassified,02/29/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7657252,-73.9264405,Unclassified,02/29/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7695502,-73.7923598,Unclassified,03/04/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.6975899,-73.9019099,Unclassified,03/06/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7447398,-73.9105500,Unclassified,03/05/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7555413,-73.8853681,Unclassified,03/02/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7605409,-73.8215542,Strangulation 1s..,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7650200,-73.9173802,Unclassified,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7764502,-73.9016598,Unclassified,03/05/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7471254,-73.8886771,Unclassified,03/03/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7497325,-73.8843106,Unclassified,03/05/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7613701,-73.9354100,Unclassified,03/05/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7840524,-73.9171046,Unclassified,03/03/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7070299,-73.9093202,Unclassified,03/02/16,23:00,Felony,Week of 02/29/16 - 03/06/16
